order_id,product_id,customer_id,price,order_date,shipping_date,quantity,payment_method_id,country_id,discount_amount
9537106,547239,236036,33.04,2024-01-05,2024-01-06,2,2,7,9.02
9361820,363028,269467,57.56,2024-11-06,2024-11-08,1,4,7,3.37
3595263,674253,271195,29.62,2024-02-16,2024-02-20,1,4,4,9.01
2552060,492904,244708,23.08,2024-02-03,2024-02-04,1,2,6,6.71
8041944,938521,272848,35.06,2024-09-03,2024-09-07,1,1,1,7.08
5578546,938521,231337,64.66,2024-04-20,2024-04-23,3,4,4,3.43
1273595,562958,279553,25.03,2024-02-25,2024-03-03,2,4,4,5.99
9002302,313802,211708,32.55,2024-07-07,2024-07-14,1,2,6,4.88
9434206,307937,211419,43.51,2024-01-15,2024-01-19,2,1,1,5.34
1933164,924197,243305,69.04,2024-07-11,2024-07-14,1,1,6,7.36
4875561,363028,202590,38.62,2024-07-02,2024-07-06,1,5,3,2.31
6535118,381632,277584,23.52,2024-04-08,2024-04-14,1,2,5,2.97
5111052,140937,201769,45.98,2025-02-01,2025-02-07,3,3,4,8.83
3389899,313802,226022,34.17,2024-05-17,2024-05-24,1,2,2,3.05
4366799,313802,227439,28.59,2024-01-03,2024-01-08,2,3,6,6.48
2486753,313802,236681,24.14,2024-06-24,2024-06-30,3,1,3,7.79
5108267,360610,200776,40.57,2024-03-16,2024-03-22,1,5,1,0.12
9158173,140937,299606,83.15,2024-08-24,2024-08-28,3,2,2,3.09
3143869,328815,269372,17.82,2024-03-03,2024-03-05,2,2,5,5.14
6107327,307937,205347,36.65,2024-01-19,2024-01-21,2,1,5,2.52
2949610,176588,294096,21.29,2024-04-16,2024-04-19,3,2,5,5.49
4093406,328815,212863,24.34,2024-02-26,2024-02-28,1,1,5,0.51
7054005,492904,250799,13.62,2024-07-02,2024-07-03,1,5,6,1.93
1705588,547239,211968,34.65,2024-05-15,2024-05-20,1,2,1,9.72
8696825,363028,216156,86.58,2024-04-28,2024-05-04,1,4,5,6.05
7663965,328815,252962,32.03,2024-10-20,2024-10-25,1,1,3,7.35
1582406,562958,208347,16.46,2024-08-16,2024-08-17,3,1,4,1.25
8457337,313802,252678,28.72,2024-02-13,2024-02-19,2,2,2,7.84
4296458,562958,215237,18.55,2024-06-14,2024-06-17,2,5,3,2.62
2140530,360610,213876,71.54,2024-01-31,2024-02-01,1,2,4,8.17
5455405,307937,219421,63.22,2024-10-08,2024-10-09,1,2,4,2.31
7204042,512461,284140,11.95,2024-02-19,2024-02-24,1,1,6,0.65
7289094,307937,285121,45.68,2024-03-23,2024-03-27,1,1,3,0.48
7480868,512461,257334,12.25,2024-03-04,2024-03-09,1,1,1,5.1
4800141,938521,258597,46.75,2024-01-07,2024-01-14,1,4,5,0.68
5336644,328815,298223,22.8,2024-08-30,2024-09-04,1,2,2,5.11
2527609,674253,250560,51.79,2024-01-13,2024-01-15,1,4,4,9.17
4971203,924197,246982,60.29,2025-10-26,2025-10-27,3,1,7,6.76
3488821,547239,220867,22.83,2024-05-29,2024-06-03,1,4,5,5.11
3487762,562958,240535,31.69,2025-05-02,2025-05-03,1,1,6,9.12
1303898,307937,238061,39.65,2024-03-15,2024-03-22,3,5,7,4.17
5542836,924197,263333,83.87,2024-08-09,2024-08-11,2,2,4,7.85
8704318,381632,206692,28.25,2024-05-25,2024-05-26,1,5,6,9.14
1159214,492904,223920,14.7,2024-03-28,2024-04-02,1,5,6,4.64
1288297,360610,247723,65.22,2024-03-10,2024-03-11,3,3,4,5.38
3166363,328815,219421,17.37,2024-03-13,2024-03-19,1,4,2,9.21
2253266,176588,229765,30.53,2024-09-26,2024-10-03,2,4,2,5.51
4297189,328815,213132,34.83,2024-09-30,2024-10-02,1,4,2,6.84
9023916,307937,247648,68.13,2024-02-08,2024-02-12,1,1,5,5.21
8459392,547239,201111,34.8,2024-01-02,2024-01-03,2,2,5,6.33
3554665,492904,227931,23.56,2024-06-14,2024-06-19,1,5,2,7.07
2497406,938521,220787,35.19,2025-03-27,2025-03-29,1,2,1,4.93
3246732,512461,258465,21.61,2024-03-31,2024-04-05,1,2,3,0.05
9636418,360610,285688,76.14,2024-01-10,2024-01-15,1,3,7,0.37
8778695,307937,288619,41.05,2025-07-07,2025-07-08,1,4,6,4.08
7072578,938521,264923,56.9,2024-01-02,2024-01-07,1,1,4,2.94
1597037,176588,256835,23.37,2024-02-16,2024-02-17,1,2,5,2.73
2957559,328815,264295,30.69,2024-04-27,2024-05-01,1,3,7,1.09
5465047,512461,209508,16.66,2024-03-11,2024-03-17,1,2,4,4.81
5413941,381632,205347,33.79,2024-01-24,2024-01-29,2,5,5,0.19
5426922,360610,270152,81.29,2024-03-16,2024-03-21,1,5,7,2.55
8280970,176588,266531,41.87,2024-02-16,2024-02-21,1,1,2,0.57
3917495,938521,227339,41.3,2024-03-27,2024-03-30,3,1,2,2.56
9272674,924197,222582,44.56,2024-01-06,2024-01-09,1,5,7,8.04
3114949,176588,235290,28.11,2024-06-04,2024-06-06,2,3,7,6.64
1317505,176588,278028,30.15,2024-03-26,2024-04-01,1,3,2,8.62
2137945,363028,255197,66.1,2024-07-09,2024-07-15,1,2,5,2.67
1467546,381632,258834,25.7,2024-01-31,2024-02-03,1,1,4,7.77
3942467,492904,263516,25.27,2024-07-11,2024-07-13,2,3,2,0.61
6828495,562958,200355,15.48,2024-02-04,2024-02-07,1,2,3,9.15
3646893,140937,286544,49.91,2024-05-24,2024-05-28,1,1,6,8.77
8817324,328815,232840,30.68,2024-03-27,2024-03-29,2,3,6,7.25
5309548,512461,225202,15.59,2024-02-14,2024-02-20,1,4,2,0.77
2928124,512461,284163,16.26,2024-02-28,2024-03-05,2,1,5,9.24
4865341,381632,209385,17.81,2024-02-01,2024-02-04,1,4,4,6.88
2725332,562958,212087,19.84,2024-09-04,2024-09-08,1,3,2,3.94
5260821,492904,293587,16.27,2024-07-19,2024-07-22,2,5,2,4.29
1244476,176588,294213,31.58,2024-06-18,2024-06-25,3,1,6,9.5
3256774,363028,271257,41.32,2024-02-17,2024-02-18,1,3,5,8.19
8189167,562958,218494,16.71,2024-01-17,2024-01-18,1,1,5,4.91
1155888,562958,215225,29.48,2024-01-13,2024-01-17,1,2,1,8.2
7319224,547239,233106,18.92,2024-05-03,2024-05-08,1,4,1,9.03
9278423,360610,221544,39.94,2024-01-28,2024-02-02,2,1,1,3.01
5977924,381632,289428,21.27,2024-01-11,2024-01-12,1,2,1,5.62
1412380,360610,246572,75.53,2024-08-16,2024-08-17,1,2,1,3.75
5795229,938521,260001,32.3,2024-05-05,2024-05-10,1,4,1,2.07
1966307,924197,278267,44.28,2024-02-26,2024-02-28,2,5,4,4.87
8012124,328815,281877,21.43,2024-01-27,2024-02-01,1,3,5,4.89
8798688,176588,294697,27.28,2024-07-25,2024-07-28,3,2,5,5.68
7410443,313802,238767,24.81,2024-08-02,2024-08-04,1,3,3,3.23
1909724,360610,281822,37.42,2024-10-13,2024-10-16,1,3,2,8.43
6788043,307937,242312,51.92,2024-09-04,2024-09-05,1,3,3,1.37
2161194,363028,213970,50.19,2024-01-24,2024-01-26,3,2,5,9.07
1420068,328815,257050,23.75,2024-02-13,2024-02-16,1,5,2,1.2
5108184,492904,272985,21.15,2024-05-11,2024-05-14,1,2,1,2.46
1817238,674253,249190,44.49,2024-01-01,2024-01-03,1,2,4,5.29
4718497,674253,295166,57.08,2024-01-09,2024-01-13,1,3,4,1.74
9100175,307937,281048,57.8,2025-03-15,2025-03-22,2,3,2,3.12
6666425,492904,292682,24.53,2024-02-28,2024-03-04,1,3,5,2.86
7437866,307937,286718,57.41,2024-01-30,2024-02-05,1,3,4,6.47
1771841,562958,200199,24.04,2024-02-03,2024-02-06,1,3,3,0.57
7952365,360610,263105,58.1,2024-07-29,2024-08-03,3,3,7,6.91
4273983,307937,237844,52.16,2024-07-29,2024-08-05,1,3,2,4.93
1243620,313802,299362,35.79,2024-01-15,2024-01-21,1,5,3,8.94
1792619,492904,260988,17.82,2024-03-08,2024-03-13,1,3,6,7.52
6827843,938521,232041,46.51,2024-11-07,2024-11-08,2,3,6,1.53
3090743,360610,265795,82.64,2024-10-26,2024-11-01,1,2,2,4.83
2633679,307937,250100,63.86,2024-02-04,2024-02-11,2,2,1,5.29
6325027,307937,261870,32.68,2024-06-20,2024-06-25,1,2,5,4.75
2139117,924197,205421,53.8,2024-04-18,2024-04-21,1,4,7,4.46
9899306,938521,274290,41.37,2024-01-30,2024-02-05,1,3,6,0.01
7734646,492904,292020,24.81,2024-05-26,2024-05-27,2,3,6,0.67
7768123,547239,272564,25.88,2024-04-27,2024-04-29,1,1,7,8.01
5914359,492904,259851,20.09,2024-01-19,2024-01-22,1,1,2,6.48
2564932,381632,274495,18.44,2024-02-12,2024-02-13,1,3,3,3.51
4155340,363028,273073,51.9,2024-04-14,2024-04-15,1,4,2,9.0
5558600,363028,278284,49.22,2024-01-08,2024-01-14,1,3,4,5.14
5560751,140937,248989,65.68,2024-09-21,2024-09-26,3,1,7,5.54
1171431,562958,261089,27.88,2024-06-04,2024-06-06,1,5,4,4.12
8135683,938521,235671,55.26,2024-03-20,2024-03-23,1,3,1,5.67
4948142,562958,287056,16.97,2024-06-11,2024-06-14,3,4,6,1.78
7998852,512461,216502,19.7,2024-03-16,2024-03-21,3,4,3,7.47
2478367,381632,200355,33.7,2024-09-09,2024-09-11,1,2,7,6.83
8438903,176588,211792,42.0,2024-10-06,2024-10-12,1,3,2,5.05
7400609,176588,296972,33.68,2024-07-14,2024-07-17,1,4,3,7.27
1960462,307937,211856,72.23,2024-02-07,2024-02-09,2,3,2,6.08
7919547,512461,243717,24.93,2025-02-27,2025-03-05,2,4,1,7.4
1257036,140937,201050,75.76,2024-03-10,2024-03-16,1,5,1,2.45
1642739,674253,222305,28.7,2024-03-12,2024-03-19,1,1,1,7.16
2130411,562958,212766,15.92,2024-03-06,2024-03-09,2,1,5,9.55
8281204,512461,264295,18.1,2024-03-01,2024-03-06,2,2,2,2.26
3195615,307937,227293,61.64,2024-05-21,2024-05-25,3,5,2,7.61
1266791,381632,242099,19.98,2024-01-19,2024-01-22,3,2,1,9.67
8502747,307937,298991,63.33,2024-01-07,2024-01-14,1,5,1,7.13
1936407,176588,270729,40.53,2024-02-18,2024-02-19,2,5,6,7.49
6291579,381632,254219,31.69,2024-07-31,2024-08-01,1,5,3,1.06
9394122,363028,268390,79.45,2024-03-16,2024-03-22,2,4,5,0.0
8622800,562958,279194,22.06,2024-06-01,2024-06-05,1,1,3,2.38
3808172,938521,202449,47.5,2024-03-23,2024-03-30,1,3,6,0.07
8792230,381632,222305,22.11,2024-08-30,2024-09-02,2,5,4,4.69
9366390,313802,238061,38.71,2024-02-14,2024-02-15,1,2,7,2.49
3128758,307937,221429,42.07,2024-09-06,2024-09-07,1,2,2,1.05
5981053,381632,206158,24.5,2024-04-18,2024-04-21,1,2,1,3.49
2285539,547239,235671,28.78,2024-01-11,2024-01-18,3,2,2,8.36
2971432,307937,211569,38.52,2024-02-02,2024-02-04,1,1,1,9.32
8917076,562958,241431,22.72,2024-02-05,2024-02-11,1,3,7,8.4
3754035,547239,288659,34.06,2024-07-06,2024-07-09,1,4,4,8.74
6453205,176588,271137,33.93,2024-04-21,2024-04-23,2,2,3,1.81
8027760,938521,248136,44.14,2024-03-13,2024-03-19,1,3,7,2.18
6136577,562958,257144,21.88,2024-12-20,2024-12-24,2,4,4,0.09
2807413,363028,214129,66.88,2024-12-11,2024-12-16,1,4,1,9.99
2888982,307937,215227,58.35,2024-03-24,2024-03-30,1,5,7,0.58
4163430,924197,253848,48.89,2024-03-05,2024-03-09,2,1,4,3.11
6299302,328815,201185,25.67,2024-11-07,2024-11-12,1,1,7,0.22
2037931,562958,262043,17.66,2024-01-15,2024-01-16,2,2,6,2.3
8410749,924197,269467,59.38,2024-10-27,2024-10-28,2,5,1,8.4
3507637,140937,240651,60.63,2024-07-29,2024-07-30,2,1,3,1.11
2702023,313802,219946,19.6,2024-01-14,2024-01-20,1,3,7,5.09
6326905,512461,260001,21.11,2024-03-27,2024-03-29,2,2,2,8.81
8676877,313802,229872,40.51,2025-03-09,2025-03-14,1,2,2,6.07
2022450,938521,244064,30.98,2024-01-27,2024-01-28,1,2,6,5.39
1892063,924197,292020,63.12,2024-04-14,2024-04-21,1,5,2,4.03
6918167,360610,287418,80.6,2024-01-04,2024-01-07,1,5,4,0.1
7933237,360610,249630,82.4,2024-10-30,2024-11-04,1,5,7,5.75
5930294,313802,267537,29.67,2024-01-13,2024-01-18,1,4,4,7.81
7121801,547239,237528,20.69,2024-02-05,2024-02-07,2,2,4,7.91
1407920,140937,220787,41.52,2024-06-26,2024-06-30,1,2,1,3.83
2948774,492904,232129,23.07,2024-04-13,2024-04-15,1,3,7,6.6
3026118,381632,299996,28.2,2024-04-22,2024-04-23,2,4,4,3.57
1909721,360610,212585,67.88,2024-01-29,2024-02-01,1,3,4,1.98
4371612,363028,253136,82.56,2024-03-10,2024-03-13,3,2,2,0.71
9209949,328815,256595,15.84,2024-04-13,2024-04-20,2,1,3,6.81
8024981,307937,241535,40.01,2024-05-13,2024-05-20,2,4,5,6.7
6252717,140937,231416,82.73,2024-01-21,2024-01-22,1,2,1,0.03
4289498,512461,246749,21.97,2024-03-11,2024-03-14,1,5,1,6.93
5323956,512461,299729,26.28,2024-03-18,2024-03-20,3,3,5,1.96
6896070,307937,235364,63.24,2024-04-30,2024-05-06,2,1,1,7.65
4978305,512461,278267,25.61,2024-01-03,2024-01-05,1,4,7,6.62
1497267,381632,287857,30.86,2024-09-02,2024-09-08,1,2,2,2.82
8929730,924197,259851,75.8,2024-05-01,2024-05-02,2,5,6,1.38
5378079,140937,289423,60.84,2024-01-14,2024-01-17,1,3,7,6.84
3898302,924197,262873,76.6,2024-05-19,2024-05-26,2,4,2,5.39
9474325,547239,285018,23.91,2024-12-24,2024-12-29,2,4,5,2.82
1517742,938521,229580,43.18,2024-06-26,2024-07-03,1,3,5,3.28
6531529,140937,231741,50.45,2024-04-22,2024-04-26,1,1,2,4.84
3057126,363028,249348,45.95,2024-10-12,2024-10-17,1,2,3,4.73
3272157,924197,242425,42.82,2024-11-29,2024-12-05,2,2,3,4.64
2894409,938521,293565,61.34,2024-12-04,2024-12-06,1,2,4,3.28
5644833,363028,246816,65.59,2025-01-07,2025-01-09,1,3,4,5.96
8254953,307937,201851,34.3,2024-02-08,2024-02-15,1,1,7,0.95
4047222,492904,258883,28.15,2024-01-04,2024-01-06,1,1,1,8.96
9118806,562958,226494,31.66,2024-01-28,2024-02-04,1,1,2,9.72
9098534,547239,267136,26.84,2024-02-18,2024-02-25,3,5,3,2.59
5137480,176588,268619,25.13,2024-07-24,2024-07-26,1,5,2,9.71
5901529,547239,298991,23.96,2024-02-17,2024-02-21,1,1,4,4.74
4912711,674253,243537,34.56,2024-11-09,2024-11-10,1,2,5,5.14
6229020,938521,278012,47.7,2024-03-31,2024-04-02,1,4,7,8.54
2206304,140937,274372,79.85,2024-03-31,2024-04-06,1,3,6,0.21
1945048,360610,243493,68.23,2024-03-30,2024-04-02,1,2,5,0.83
8584064,176588,268653,37.15,2025-03-25,2025-04-01,1,4,5,9.83
2876014,674253,256595,30.75,2024-01-21,2024-01-25,3,5,2,0.9
7290607,360610,239742,70.31,2024-02-23,2024-03-01,1,1,6,9.24
4585033,313802,293701,29.54,2024-12-19,2024-12-25,1,5,5,2.37
8408046,140937,223277,77.67,2024-08-24,2024-08-31,1,3,7,9.19
3308001,313802,219631,22.26,2024-03-05,2024-03-11,3,4,1,9.27
1838520,363028,200078,40.17,2024-01-21,2024-01-28,1,1,5,6.75
7612146,140937,295592,76.54,2024-04-14,2024-04-16,2,3,7,6.21
9876481,547239,250560,22.68,2024-03-13,2024-03-16,1,3,1,8.01
4045430,562958,293587,26.03,2024-02-15,2024-02-17,1,4,7,6.99
2712053,360610,222495,58.33,2024-03-31,2024-04-07,1,1,4,5.2
1475329,547239,271257,21.62,2024-05-09,2024-05-15,1,2,4,5.79
4274123,512461,290427,25.44,2024-04-20,2024-04-21,1,2,2,9.31
4593968,328815,200966,19.96,2024-07-08,2024-07-12,1,5,4,5.92
3460951,363028,220424,60.25,2024-01-06,2024-01-13,1,2,2,8.07
8829357,360610,249735,52.49,2024-01-25,2024-01-26,1,5,1,0.08
3227125,328815,233914,23.01,2024-02-10,2024-02-17,1,1,2,7.48
7977946,363028,233914,68.73,2024-11-10,2024-11-14,1,5,3,5.81
3367416,938521,244106,62.84,2024-01-15,2024-01-17,1,3,7,4.32
8220119,512461,288186,25.22,2024-03-18,2024-03-20,1,5,4,8.99
8340749,562958,261870,24.42,2024-06-04,2024-06-11,1,1,3,4.79
1281785,547239,258712,25.72,2024-01-20,2024-01-24,2,2,6,5.28
8670149,492904,218665,20.63,2024-09-09,2024-09-12,2,2,5,9.31
2195605,328815,218494,34.19,2024-01-24,2024-01-27,1,1,7,7.25
1868271,381632,255328,25.93,2024-06-22,2024-06-29,3,4,4,1.18
6230919,938521,267762,67.36,2024-07-06,2024-07-13,1,1,3,4.53
7243397,562958,299606,16.88,2024-01-08,2024-01-15,3,2,3,2.26
1758292,512461,242137,13.85,2024-04-18,2024-04-20,1,3,4,7.62
2255429,562958,293825,21.56,2024-04-27,2024-04-29,1,4,2,8.86
3491147,360610,256835,59.73,2024-01-07,2024-01-08,2,4,5,4.72
9129293,492904,252375,14.33,2024-05-08,2024-05-14,1,3,4,0.2
3005707,328815,212940,17.68,2025-01-28,2025-01-30,1,2,6,3.43
5527848,140937,294790,74.8,2024-02-20,2024-02-24,1,1,1,2.64
1470810,307937,290136,33.16,2024-03-16,2024-03-19,3,3,1,4.34
5926584,938521,275263,45.91,2025-02-02,2025-02-05,3,3,5,9.53
9714614,360610,236707,38.0,2024-05-29,2024-06-05,2,4,5,2.73
1646090,363028,253848,71.07,2024-04-13,2024-04-14,1,2,4,8.63
2541732,313802,269352,21.08,2024-05-14,2024-05-21,3,2,2,4.67
3948009,512461,215237,17.85,2024-05-18,2024-05-21,2,3,7,2.65
8249160,562958,236448,26.28,2024-02-06,2024-02-09,1,4,4,9.32
2479457,313802,221719,42.22,2024-03-18,2024-03-24,1,1,2,7.5
1891154,562958,250225,25.11,2024-07-02,2024-07-07,1,5,2,9.36
9809691,381632,248659,32.88,2024-02-20,2024-02-24,2,3,6,0.73
3682888,674253,214275,47.71,2024-02-17,2024-02-23,1,1,6,3.81
9700026,547239,212406,21.44,2025-09-30,2025-10-07,2,2,5,1.27
5947887,363028,222772,54.26,2024-01-25,2024-01-30,1,4,2,4.47
3423526,363028,263516,66.1,2024-04-22,2024-04-25,1,1,3,0.26
4084454,512461,282955,13.25,2024-01-20,2024-01-21,3,5,2,8.86
9208940,176588,259694,43.18,2024-08-30,2024-08-31,1,2,7,3.55
8111632,938521,214781,42.41,2024-06-20,2024-06-23,1,1,7,2.04
4044963,140937,207586,81.31,2024-06-30,2024-07-02,1,3,1,9.4
1263347,381632,253929,22.4,2024-02-15,2024-02-20,1,1,5,4.67
5410036,307937,202368,69.98,2024-01-29,2024-02-01,2,5,1,2.59
2391966,492904,271806,14.86,2024-07-18,2024-07-19,1,2,4,0.11
1457671,381632,216909,28.37,2024-08-14,2024-08-15,1,4,2,9.19
1317747,492904,233106,21.24,2024-02-13,2024-02-18,1,2,4,4.02
4964416,140937,241524,57.17,2024-05-03,2024-05-07,2,1,5,8.54
2430874,363028,263489,47.02,2024-01-03,2024-01-06,1,5,7,2.55
7769907,924197,235890,57.47,2024-06-19,2024-06-25,2,3,3,5.89
4615114,924197,284499,78.92,2025-04-18,2025-04-25,2,4,4,9.02
4832550,562958,214304,17.72,2024-02-08,2024-02-11,3,3,7,0.79
2408608,562958,209597,20.59,2024-05-12,2024-05-16,2,5,7,7.82
7051001,381632,222368,16.19,2024-03-23,2024-03-28,2,3,1,5.86
6610845,328815,235052,18.01,2024-03-06,2024-03-11,1,1,5,1.15
2801219,307937,247589,32.89,2024-04-23,2024-04-24,2,1,3,0.69
3184343,381632,246749,27.42,2024-04-24,2024-04-28,2,1,4,4.51
3070509,924197,225225,68.19,2024-09-11,2024-09-16,2,3,4,2.22
2048852,363028,245786,85.19,2024-06-14,2024-06-16,1,1,6,2.34
8616729,512461,271497,25.26,2024-02-15,2024-02-18,1,1,7,1.26
6291410,674253,211234,39.44,2024-01-04,2024-01-05,1,1,7,2.88
2544543,547239,237646,30.72,2024-03-29,2024-04-04,1,5,4,9.81
8674328,512461,293587,24.8,2024-09-02,2024-09-06,2,5,2,6.67
7364802,176588,258012,38.98,2024-05-11,2024-05-12,1,4,2,7.85
7211746,547239,207510,29.35,2024-04-24,2024-04-29,1,4,3,8.64
9242960,512461,202152,12.66,2024-04-30,2024-05-07,1,1,2,2.73
8077041,547239,209411,29.66,2024-09-17,2024-09-22,1,3,7,3.61
8634499,328815,251282,30.27,2024-02-27,2024-03-04,1,5,7,1.53
3078723,512461,250799,16.94,2024-10-24,2024-10-30,1,3,5,1.83
7927820,360610,253136,42.02,2024-05-25,2024-05-31,2,4,4,3.31
1931155,307937,263516,42.56,2024-06-01,2024-06-07,3,5,6,3.14
2985324,360610,246106,46.19,2024-08-26,2024-09-01,2,4,1,4.3
4551673,924197,218315,70.0,2024-08-11,2024-08-13,1,4,4,1.91
7635622,562958,232592,18.3,2024-05-05,2024-05-08,1,1,6,6.54
1996010,674253,200248,54.17,2024-02-11,2024-02-15,1,2,5,0.7
2086385,924197,203820,48.15,2024-01-20,2024-01-21,1,4,1,2.51
8806259,328815,259851,16.73,2024-03-08,2024-03-14,1,4,3,6.97
5183131,492904,282294,20.72,2024-06-30,2024-07-03,3,3,7,6.98
9619698,363028,299218,47.28,2024-01-18,2024-01-23,2,3,6,0.98
3084743,363028,263105,53.66,2024-01-20,2024-01-23,1,2,7,3.39
9241685,140937,255489,43.02,2024-07-03,2024-07-09,1,5,1,0.4
4032260,562958,227494,27.15,2024-01-16,2024-01-23,1,2,7,3.74
6251848,140937,289270,47.29,2024-02-07,2024-02-08,2,1,6,1.98
6121261,674253,279857,50.58,2024-02-20,2024-02-26,2,5,7,1.02
8051513,140937,282546,72.63,2024-02-16,2024-02-19,3,4,4,6.31
9605181,938521,293560,41.66,2024-01-27,2024-02-01,1,2,7,7.16
2263082,328815,272576,21.64,2025-02-21,2025-02-24,1,5,5,4.95
1610483,313802,239202,21.89,2024-01-08,2024-01-14,2,4,2,2.73
3905047,328815,299204,35.81,2024-03-02,2024-03-06,1,3,5,0.28
1114714,674253,228646,43.53,2024-01-30,2024-02-02,1,5,1,0.73
5911351,512461,293560,24.98,2024-01-14,2024-01-18,1,1,6,1.41
7740434,492904,205581,20.39,2024-01-17,2024-01-23,2,2,1,3.52
8482263,381632,257457,18.17,2024-02-07,2024-02-10,1,4,1,3.88
7360587,307937,227439,51.59,2024-06-27,2024-07-02,1,3,5,3.71
7802760,562958,298244,23.75,2024-04-01,2024-04-03,1,5,2,1.21
3954324,562958,290542,24.03,2024-01-05,2024-01-07,1,3,3,1.03
7943609,512461,221272,14.97,2024-02-06,2024-02-10,1,5,2,3.37
6386433,140937,205394,47.87,2024-05-22,2024-05-28,1,1,1,7.54
1209845,924197,285121,60.63,2024-01-23,2024-01-27,3,2,6,0.75
1395301,313802,208053,36.45,2024-06-02,2024-06-08,1,1,1,4.09
7208144,307937,218262,34.83,2024-02-10,2024-02-16,1,2,2,6.13
8520852,313802,208004,20.34,2025-12-07,2025-12-09,1,2,3,3.67
6141145,360610,245461,49.85,2024-10-05,2024-10-10,1,2,3,3.47
6668973,512461,246126,21.74,2024-07-21,2024-07-26,2,4,1,9.53
1533626,381632,267677,22.99,2024-05-24,2024-05-27,1,1,3,3.78
3033454,140937,257457,50.97,2024-01-13,2024-01-17,1,4,4,1.9
7651635,176588,211792,34.66,2024-02-04,2024-02-09,1,5,7,5.17
3389252,562958,255188,21.98,2025-07-04,2025-07-11,2,5,5,3.52
4765972,381632,293551,15.78,2024-02-07,2024-02-08,1,3,4,7.7
5213234,140937,291186,44.36,2024-02-04,2024-02-07,1,5,2,4.25
8019449,313802,243183,30.05,2024-04-19,2024-04-22,3,3,7,9.99
4799302,938521,236505,30.82,2024-07-12,2024-07-14,1,4,2,0.05
1222691,363028,239821,54.39,2024-03-28,2024-04-01,3,2,4,1.78
6356853,328815,268619,36.25,2024-01-27,2024-02-03,1,2,7,2.79
1808915,140937,285639,76.86,2024-06-26,2024-07-01,3,3,2,9.01
5803043,363028,219426,52.21,2025-02-26,2025-03-03,1,2,3,8.13
9443354,674253,231741,31.4,2024-04-23,2024-04-29,1,3,4,9.25
5632444,328815,225202,24.08,2024-01-04,2024-01-07,1,1,2,2.66
8022683,562958,202876,22.38,2024-03-13,2024-03-17,3,5,2,7.57
1036206,562958,299120,14.74,2024-09-14,2024-09-18,3,2,4,4.15
9104662,328815,223274,31.34,2024-03-05,2024-03-09,1,2,4,1.81
4628970,938521,281165,41.98,2024-07-19,2024-07-25,2,2,6,1.92
5309559,674253,210380,57.22,2024-05-09,2024-05-11,2,3,6,3.04
5320142,328815,244064,25.57,2024-08-11,2024-08-16,1,4,1,8.49
5805073,307937,231337,51.3,2024-01-11,2024-01-15,2,2,4,3.29
4284065,512461,201742,16.55,2024-01-02,2024-01-09,2,4,1,9.3
2542520,140937,262933,61.86,2024-05-21,2024-05-28,1,4,2,9.64
3583886,562958,202449,29.88,2024-03-01,2024-03-07,1,2,7,6.46
4407108,363028,258299,55.48,2024-02-18,2024-02-20,1,4,2,3.01
8527644,492904,235714,15.43,2024-01-26,2024-02-01,1,3,6,5.01
9834104,562958,254333,25.05,2024-03-31,2024-04-01,1,2,7,7.41
5246109,313802,243827,30.95,2024-05-26,2024-05-29,1,5,1,9.95
3847228,328815,274372,31.02,2024-06-14,2024-06-19,1,1,1,7.5
5456985,360610,286452,51.16,2024-04-11,2024-04-17,1,1,4,7.82
4159379,562958,284141,33.35,2024-05-10,2024-05-16,1,2,1,1.09
7067679,512461,246888,14.56,2024-04-14,2024-04-19,1,3,1,0.97
4408191,547239,258692,32.26,2024-03-18,2024-03-21,1,4,6,0.95
4935109,140937,215609,57.76,2024-07-08,2024-07-09,1,3,3,2.29
6220072,140937,226174,64.46,2024-02-09,2024-02-16,2,1,5,8.49
5926499,363028,212547,51.61,2024-01-03,2024-01-10,2,1,1,4.62
3126724,313802,291313,35.91,2024-03-14,2024-03-16,1,4,1,7.82
6823685,562958,222139,22.31,2024-02-17,2024-02-23,1,4,4,0.42
7359649,547239,261731,26.56,2024-02-13,2024-02-16,2,4,2,2.04
6990612,328815,241368,17.56,2024-03-02,2024-03-04,2,4,4,5.43
7564111,381632,229590,23.22,2024-02-29,2024-03-07,1,3,1,5.3
8907296,547239,270918,21.55,2024-08-31,2024-09-02,1,4,4,5.43
1982118,328815,264633,31.77,2024-08-02,2024-08-04,1,2,5,9.95
7486623,328815,259182,21.33,2024-02-08,2024-02-09,1,5,6,3.61
8985559,307937,222772,69.51,2024-11-22,2024-11-23,1,5,2,8.17
1776592,176588,275455,39.01,2024-05-15,2024-05-17,1,5,5,8.7
1036258,140937,202590,40.42,2024-07-24,2024-07-28,2,2,5,8.64
9544437,674253,217678,30.18,2024-04-21,2024-04-26,1,5,5,3.89
5535987,674253,266948,45.02,2024-02-13,2024-02-20,1,3,4,9.64
1824765,938521,287233,68.17,2024-05-27,2024-06-03,2,5,7,0.97
9997589,363028,243309,77.32,2025-03-15,2025-03-16,1,1,7,0.87
5900012,307937,289289,64.62,2024-01-07,2024-01-11,1,4,1,0.06
4512777,363028,261196,82.2,2025-03-05,2025-03-09,2,3,6,3.77
3693842,307937,282503,42.97,2024-08-20,2024-08-26,1,1,5,3.71
4936727,328815,205272,36.14,2024-03-13,2024-03-18,1,4,4,7.67
